PMU_SegArb_ExampleB,VMeasCh1,IMeasCh1,VMeasCh2,IMeasCh2,TimeOutput,StatusCh1,StatusCh2,G,R,R_AV
,1.9963E+0,1.3039E-6,106.1008E-3,4.8086E-6,104.9700E-6,,,45.3213E-6,22.0647E+3,
,1.9920E+0,1.4393E-6,94.4143E-3,5.0848E-6,104.9750E-6,,,53.8565E-6,18.5678E+3,
,1.9977E+0,1.3045E-6,104.6400E-3,4.6717E-6,104.9800E-6,,,44.6458E-6,22.3985E+3,
,2.0049E+0,1.5819E-6,103.1792E-3,5.9062E-6,104.9850E-6,,,57.2419E-6,17.4697E+3,
,2.0049E+0,1.9936E-6,103.1792E-3,7.1404E-6,104.9900E-6,,,69.2035E-6,14.4501E+3,
,1.9992E+0,1.8540E-6,101.7184E-3,6.5921E-6,104.9950E-6,,,64.8071E-6,15.4304E+3,
,2.0035E+0,1.5813E-6,107.5616E-3,6.4540E-6,105.0000E-6,,,60.0025E-6,16.6660E+3,
,2.0121E+0,487.0475E-9,110.4832E-3,6.8649E-6,105.0050E-6,,,62.1351E-6,16.0940E+3,
,1.9934E+0,-481.3244E-9,103.1792E-3,6.4547E-6,105.0100E-6,,,62.5581E-6,15.9851E+3,
,1.9963E+0,-617.3607E-9,104.6400E-3,5.9059E-6,105.0150E-6,,,56.4404E-6,17.7178E+3,
,2.0078E+0,-1.0243E-6,107.5616E-3,5.6312E-6,105.0200E-6,,,52.3530E-6,19.1011E+3,
,1.9949E+0,-1.3041E-6,104.6400E-3,5.0831E-6,105.0250E-6,,,48.5773E-6,20.5857E+3,
,1.9920E+0,-1.7170E-6,106.1008E-3,6.3171E-6,105.0300E-6,,,59.5385E-6,16.7959E+3,
,2.0035E+0,483.4652E-9,106.1008E-3,6.1799E-6,105.0350E-6,,,58.2460E-6,17.1686E+3,
,2.0020E+0,-1.9873E-6,100.2576E-3,4.2611E-6,105.0400E-6,,,42.5012E-6,23.5287E+3,
,1.9877E+0,-1.8560E-6,107.5616E-3,5.3569E-6,105.0450E-6,,,49.8032E-6,20.0790E+3,
,1.9963E+0,-1.0291E-6,103.1792E-3,4.2606E-6,105.0500E-6,,,41.2930E-6,24.2172E+3,
,2.0035E+0,-202.6854E-9,92.9535E-3,4.3994E-6,105.0550E-6,,,47.3292E-6,21.1286E+3,
,2.0006E+0,-1.0273E-6,111.9440E-3,3.5735E-6,105.0600E-6,,,31.9219E-6,31.3264E+3,
,1.9891E+0,-483.1155E-9,100.2576E-3,5.2210E-6,105.0650E-6,,,52.0758E-6,19.2028E+3,
,2.0064E+0,-201.4913E-9,106.1008E-3,5.2200E-6,105.0700E-6,,,49.1987E-6,20.3257E+3,
,1.9891E+0,-71.4252E-9,101.7184E-3,5.0836E-6,105.0750E-6,,,49.9774E-6,20.0091E+3,
,1.9906E+0,1.4387E-6,100.2576E-3,4.1239E-6,105.0800E-6,,,41.1334E-6,24.3111E+3,
,2.0135E+0,1.9972E-6,104.6400E-3,5.4945E-6,105.0850E-6,,,52.5089E-6,19.0444E+3,
,1.9920E+0,2.1255E-6,103.1792E-3,5.7690E-6,105.0900E-6,,,55.9128E-6,17.8850E+3,
,2.0064E+0,1.0336E-6,104.6400E-3,5.9059E-6,105.0950E-6,,,56.4404E-6,17.7178E+3,
,1.9992E+0,756.1346E-9,104.6400E-3,5.2203E-6,105.1000E-6,,,49.8879E-6,20.0450E+3,
,2.0006E+0,207.8112E-9,103.1792E-3,5.6319E-6,105.1050E-6,,,54.5837E-6,18.3205E+3,
,1.9848E+0,-484.9064E-9,107.5616E-3,5.7683E-6,105.1100E-6,,,53.6280E-6,18.6470E+3,
,2.0078E+0,-338.1244E-9,101.7184E-3,5.7693E-6,105.1150E-6,,,56.7181E-6,17.6310E+3,
,2.0035E+0,-614.3757E-9,106.1008E-3,5.3572E-6,105.1200E-6,,,50.4912E-6,19.8054E+3,
,1.9992E+0,-341.7064E-9,109.0224E-3,5.3567E-6,105.1250E-6,,,49.1337E-6,20.3526E+3,
,1.9963E+0,-480.1306E-9,103.1792E-3,5.2205E-6,105.1300E-6,,,50.5965E-6,19.7642E+3,
,2.0020E+0,-614.9725E-9,103.1792E-3,5.0834E-6,105.1350E-6,,,49.2675E-6,20.2974E+3,
,1.9949E+0,-755.1876E-9,103.1792E-3,4.9462E-6,105.1400E-6,,,47.9384E-6,20.8601E+3,
,2.0049E+0,-613.7787E-9,106.1008E-3,5.4943E-6,105.1450E-6,,,51.7837E-6,19.3111E+3,
,1.9992E+0,756.1346E-9,104.6400E-3,5.9059E-6,105.1500E-6,,,56.4404E-6,17.7178E+3,
,2.0035E+0,1.0324E-6,97.3359E-3,5.3586E-6,105.1550E-6,,,55.0527E-6,18.1644E+3,
,1.9949E+0,754.3437E-9,106.1008E-3,5.4943E-6,105.1600E-6,,,51.7837E-6,19.3111E+3,
,2.0092E+0,1.0348E-6,106.1008E-3,5.0829E-6,105.1650E-6,,,47.9062E-6,20.8741E+3,
,1.9992E+0,1.0306E-6,103.1792E-3,4.5348E-6,105.1700E-6,,,43.9512E-6,22.7525E+3,
,1.9977E+0,892.7679E-9,101.7184E-3,4.5351E-6,105.1750E-6,,,44.5848E-6,22.4292E+3,
,2.0035E+0,1.1696E-6,101.7184E-3,4.5351E-6,105.1800E-6,,,44.5848E-6,22.4292E+3,
,2.0006E+0,345.0413E-9,103.1792E-3,4.6720E-6,105.1850E-6,,,45.2802E-6,22.0847E+3,
,1.9920E+0,66.9990E-9,104.6400E-3,4.2603E-6,105.1900E-6,,,40.7143E-6,24.5614E+3,
,1.9920E+0,-70.2311E-9,104.6400E-3,3.8489E-6,105.1950E-6,,,36.7827E-6,27.1867E+3,
,1.9992E+0,1.1678E-6,98.7968E-3,3.3014E-6,105.2000E-6,,,33.4159E-6,29.9259E+3,
,1.9977E+0,1.5789E-6,104.6400E-3,3.5747E-6,105.2050E-6,,,34.1617E-6,29.2726E+3,
,1.9934E+0,1.7144E-6,103.1792E-3,4.5348E-6,105.2100E-6,,,43.9512E-6,22.7525E+3,
,1.9963E+0,1.4411E-6,106.1008E-3,4.9458E-6,105.2150E-6,,,46.6138E-6,21.4529E+3,
,1.9977E+0,892.7679E-9,106.1008E-3,5.0829E-6,105.2200E-6,,,47.9062E-6,20.8741E+3,
,1.9891E+0,1.3009E-6,103.1792E-3,5.6319E-6,105.2250E-6,,,54.5837E-6,18.3205E+3,
,1.9992E+0,1.7167E-6,107.5616E-3,6.0426E-6,105.2300E-6,,,56.1778E-6,17.8006E+3,
,2.0006E+0,2.1290E-6,98.7968E-3,6.8668E-6,105.2350E-6,,,69.5045E-6,14.3876E+3,
,2.0064E+0,759.1195E-9,109.0224E-3,6.8651E-6,105.2400E-6,,,62.9698E-6,15.8806E+3,
,2.0020E+0,-66.0520E-9,97.3359E-3,7.2785E-6,105.2450E-6,,,74.7767E-6,13.3732E+3,
,1.9977E+0,69.3869E-9,103.1792E-3,7.4146E-6,105.2500E-6,,,71.8616E-6,13.9156E+3,
,1.9992E+0,-478.9365E-9,107.5616E-3,7.8253E-6,105.2550E-6,,,72.7517E-6,13.7454E+3,
,1.9920E+0,-1.0308E-6,98.7968E-3,7.1411E-6,105.2600E-6,,,72.2805E-6,13.8350E+3,
,1.9992E+0,-1.4395E-6,109.0224E-3,6.7280E-6,105.2650E-6,,,61.7120E-6,16.2043E+3,
,1.9977E+0,-1.0285E-6,101.7184E-3,5.0836E-6,105.2700E-6,,,49.9774E-6,20.0091E+3,
,1.9949E+0,-892.4177E-9,104.6400E-3,4.2603E-6,105.2750E-6,,,40.7143E-6,24.5614E+3,
,2.0006E+0,-1.1645E-6,104.6400E-3,3.3004E-6,105.2800E-6,,,31.5407E-6,31.7051E+3,
,1.9949E+0,-1.3041E-6,94.4143E-3,3.5764E-6,105.2850E-6,,,37.8796E-6,26.3994E+3,
,1.9992E+0,-341.7064E-9,104.6400E-3,3.8489E-6,105.2900E-6,,,36.7827E-6,27.1867E+3,
,2.0064E+0,-338.7214E-9,103.1792E-3,3.4378E-6,105.2950E-6,,,33.3186E-6,30.0132E+3,
,1.9977E+0,-205.0733E-9,100.2576E-3,3.8497E-6,105.3000E-6,,,38.3978E-6,26.0432E+3,
,1.9920E+0,-344.6913E-9,103.1792E-3,4.9462E-6,105.3050E-6,,,47.9384E-6,20.8601E+3,
,2.0049E+0,-613.7787E-9,103.1792E-3,5.7690E-6,105.3100E-6,,,55.9128E-6,17.8850E+3,
,2.0049E+0,209.6020E-9,97.3359E-3,6.0443E-6,105.3150E-6,,,62.0970E-6,16.1038E+3,
,1.9934E+0,67.5961E-9,103.1792E-3,5.3576E-6,105.3200E-6,,,51.9256E-6,19.2583E+3,
,2.0020E+0,-203.2822E-9,104.6400E-3,4.8089E-6,105.3250E-6,,,45.9563E-6,21.7598E+3,
,1.9949E+0,205.4232E-9,103.1792E-3,4.5348E-6,105.3300E-6,,,43.9512E-6,22.7525E+3,
,1.9949E+0,479.8835E-9,101.7184E-3,4.8094E-6,105.3350E-6,,,47.2811E-6,21.1501E+3,
,2.0035E+0,757.9255E-9,92.9535E-3,4.3994E-6,105.3400E-6,,,47.3292E-6,21.1286E+3,
,2.0049E+0,346.8321E-9,109.0224E-3,4.5339E-6,105.3450E-6,,,41.5867E-6,24.0462E+3,
,2.0006E+0,207.8112E-9,107.5616E-3,5.2198E-6,105.3500E-6,,,48.5283E-6,20.6065E+3,
,1.9949E+0,68.1931E-9,100.2576E-3,5.7695E-6,105.3550E-6,,,57.5470E-6,17.3771E+3,
,1.9992E+0,69.9840E-9,101.7184E-3,5.4950E-6,105.3600E-6,,,54.0218E-6,18.5110E+3,
,2.0020E+0,1.1690E-6,98.7968E-3,5.2212E-6,105.3650E-6,,,52.8482E-6,18.9221E+3,
,1.9963E+0,1.5783E-6,109.0224E-3,5.6309E-6,105.3700E-6,,,51.6493E-6,19.3613E+3,
,2.0035E+0,1.7185E-6,101.7184E-3,6.0435E-6,105.3750E-6,,,59.4145E-6,16.8309E+3,
,1.9977E+0,892.7679E-9,98.7968E-3,5.7698E-6,105.3800E-6,,,58.4003E-6,17.1232E+3,
,2.0006E+0,70.5810E-9,100.2576E-3,6.0438E-6,105.3850E-6,,,60.2826E-6,16.5885E+3,
,2.0064E+0,347.4292E-9,104.6400E-3,6.4545E-6,105.3900E-6,,,61.6825E-6,16.2121E+3,
,1.9949E+0,342.6534E-9,104.6400E-3,7.0030E-6,105.3950E-6,,,66.9245E-6,14.9422E+3,
,1.9977E+0,755.5378E-9,104.6400E-3,6.4545E-6,105.4000E-6,,,61.6825E-6,16.2121E+3,
,2.0006E+0,619.5012E-9,100.2576E-3,6.4552E-6,105.4050E-6,,,64.3860E-6,15.5313E+3,
,1.9977E+0,892.7679E-9,103.1792E-3,5.7690E-6,105.4100E-6,,,55.9128E-6,17.8850E+3,
,1.9949E+0,479.8835E-9,104.6400E-3,5.0831E-6,105.4150E-6,,,48.5773E-6,20.5857E+3,
,2.0006E+0,207.8112E-9,103.1792E-3,4.2606E-6,105.4200E-6,,,41.2930E-6,24.2172E+3,
,1.9963E+0,-205.6703E-9,98.7968E-3,3.7128E-6,105.4250E-6,,,37.5800E-6,26.6099E+3,
,1.9906E+0,340.8622E-9,107.5616E-3,3.0257E-6,105.4300E-6,,,28.1296E-6,35.5497E+3,
,1.9949E+0,205.4232E-9,97.3359E-3,4.5358E-6,105.4350E-6,,,46.5996E-6,21.4594E+3,
,1.9992E+0,344.4442E-9,95.8752E-3,4.5361E-6,105.4400E-6,,,47.3121E-6,21.1362E+3,
,2.0064E+0,210.1991E-9,109.0224E-3,4.6710E-6,105.4450E-6,,,42.8445E-6,23.3402E+3,
,1.9992E+0,-341.7064E-9,104.6400E-3,3.9861E-6,105.4500E-6,,,38.0932E-6,26.2514E+3,
,1.9977E+0,-342.3034E-9,100.2576E-3,3.4383E-6,105.4550E-6,,,34.2944E-6,29.1593E+3,
,1.9977E+0,-479.5335E-9,104.6400E-3,2.6148E-6,105.4600E-6,,,24.9881E-6,40.0190E+3,
,2.0035E+0,-65.4553E-9,100.2576E-3,3.3011E-6,105.4650E-6,,,32.9266E-6,30.3706E+3,
,2.0049E+0,-751.0088E-9,104.6400E-3,4.5346E-6,105.4700E-6,,,43.3353E-6,23.0759E+3,
,1.9963E+0,-205.6703E-9,103.1792E-3,5.4948E-6,105.4750E-6,,,53.2547E-6,18.7777E+3,
,1.9977E+0,-479.5335E-9,101.7184E-3,5.0836E-6,105.4800E-6,,,49.9774E-6,20.0091E+3,
,1.9992E+0,-341.7064E-9,103.1792E-3,5.3576E-6,105.4850E-6,,,51.9256E-6,19.2583E+3,
,1.9963E+0,1.0294E-6,103.1792E-3,5.7690E-6,105.4900E-6,,,55.9128E-6,17.8850E+3,
,2.0006E+0,1.4429E-6,100.2576E-3,6.3180E-6,105.4950E-6,,,63.0182E-6,15.8684E+3,
